"Cell Type","ids","object_id","stress_x:0","stress_x:1","stress_y:0","stress_y:1"
9,431,0,0.96892,-0.00077598,-0.00077598,-6.2973e-06
9,432,0,0.96943,-0.00076817,-0.00076817,-6.3731e-06
9,433,0,0.96993,-0.00076026,-0.00076026,-6.4512e-06
9,434,0,0.97042,-0.00075225,-0.00075225,-6.5318e-06
9,435,0,0.97091,-0.00074414,-0.00074414,-6.6148e-06
9,436,0,0.97139,-0.00073593,-0.00073593,-6.7007e-06
9,437,0,0.97187,-0.00072761,-0.00072761,-6.7894e-06
9,438,0,0.97234,-0.00071917,-0.00071917,-6.8811e-06
9,439,0,0.97281,-0.00071062,-0.00071062,-6.9761e-06
9,440,0,0.97327,-0.00070195,-0.00070195,-7.0746e-06
9,441,0,0.97373,-0.00069315,-0.00069315,-7.1765e-06
9,442,0,0.97418,-0.00068423,-0.00068423,-7.2823e-06
9,443,0,0.97462,-0.00067517,-0.00067517,-7.3919e-06
9,444,0,0.97506,-0.00066597,-0.00066597,-7.5056e-06
9,445,0,0.97549,-0.00065663,-0.00065663,-7.6235e-06
9,446,0,0.97592,-0.00064714,-0.00064714,-7.7459e-06
9,447,0,0.97633,-0.0006375,-0.0006375,-7.8728e-06
9,448,0,0.97675,-0.00062769,-0.00062769,-8.0044e-06
9,449,0,0.97715,-0.00061773,-0.00061773,-8.1409e-06
9,450,0,0.97755,-0.00060758,-0.00060758,-8.2825e-06
9,451,0,0.97795,-0.00059727,-0.00059727,-8.4292e-06
9,452,0,0.97833,-0.00058676,-0.00058676,-8.5812e-06
9,453,0,0.97871,-0.00057607,-0.00057607,-8.7386e-06
9,454,0,0.97909,-0.00056518,-0.00056518,-8.9016e-06
9,455,0,0.97945,-0.00055408,-0.00055408,-9.0703e-06
9,456,0,0.97981,-0.00054277,-0.00054277,-9.2447e-06
9,457,0,0.98016,-0.00053125,-0.00053125,-9.425e-06
9,458,0,0.9805,-0.0005195,-0.0005195,-9.6112e-06
9,459,0,0.98084,-0.00050751,-0.00050751,-9.8032e-06
9,460,0,0.98116,-0.00049529,-0.00049529,-1.0001e-05
9,461,0,0.98148,-0.00048282,-0.00048282,-1.0205e-05
9,462,0,0.98179,-0.0004701,-0.0004701,-1.0415e-05
9,463,0,0.9821,-0.00045711,-0.00045711,-1.063e-05
9,464,0,0.98239,-0.00044386,-0.00044386,-1.0852e-05
9,465,0,0.98268,-0.00043033,-0.00043033,-1.1078e-05
9,466,0,0.98295,-0.00041652,-0.00041652,-1.131e-05
9,467,0,0.98322,-0.00040242,-0.00040242,-1.1546e-05
9,468,0,0.98348,-0.00038803,-0.00038803,-1.1787e-05
9,469,0,0.98372,-0.00037335,-0.00037335,-1.2031e-05
9,470,0,0.98396,-0.00035836,-0.00035836,-1.2279e-05
9,471,0,0.98419,-0.00034307,-0.00034307,-1.2529e-05
9,472,0,0.98441,-0.00032747,-0.00032747,-1.278e-05
9,473,0,0.98462,-0.00031156,-0.00031156,-1.3032e-05
9,474,0,0.98482,-0.00029534,-0.00029534,-1.3282e-05
9,475,0,0.985,-0.00027882,-0.00027882,-1.3529e-05
9,476,0,0.98518,-0.000262,-0.000262,-1.3772e-05
9,477,0,0.98534,-0.00024488,-0.00024488,-1.4007e-05
9,478,0,0.9855,-0.00022748,-0.00022748,-1.4232e-05
9,479,0,0.98564,-0.0002098,-0.0002098,-1.4444e-05
9,480,0,0.98577,-0.00019187,-0.00019187,-1.4639e-05
9,481,0,0.98589,-0.00017371,-0.00017371,-1.4813e-05
9,482,0,0.986,-0.00015533,-0.00015533,-1.4959e-05
9,483,0,0.98609,-0.00013678,-0.00013678,-1.5073e-05
9,484,0,0.98618,-0.00011809,-0.00011809,-1.5146e-05
9,485,0,0.98625,-9.9315e-05,-9.9315e-05,-1.517e-05
9,486,0,0.98631,-8.0499e-05,-8.0499e-05,-1.5136e-05
9,487,0,0.98635,-6.1706e-05,-6.1706e-05,-1.5033e-05
9,488,0,0.98638,-4.3006e-05,-4.3006e-05,-1.4851e-05
9,489,0,0.9864,-2.4469e-05,-2.4469e-05,-1.4578e-05
9,490,0,0.98641,-6.1681e-06,-6.1681e-06,-1.4205e-05
9,491,0,0.9864,1.1842e-05,1.1842e-05,-1.373e-05
9,492,0,0.98638,2.9544e-05,2.9544e-05,-1.3167e-05
9,493,0,0.98635,4.701e-05,4.701e-05,-1.2565e-05
9,494,0,0.9863,6.4498e-05,6.4498e-05,-1.2048e-05
9,495,0,0.98623,8.2663e-05,8.2663e-05,-1.1915e-05
9,496,0,0.98615,0.00010299,0.00010299,-1.2871e-05
9,497,0,0.98603,0.00012884,0.00012884,-1.6659e-05
9,498,0,0.98588,0.00016782,0.00016782,-2.779e-05
9,499,0,0.98567,0.00023813,0.00023813,-5.9895e-05
9,500,0,0.98537,0.00038367,0.00038367,-0.00015399
9,501,0,0.98495,0.00070678,0.00070678,-0.00047325
9,502,0,0.98459,0.0012462,0.0012462,-0.0014695
9,503,0,1.5496,0.39607,0.39607,0.44979
9,504,0,1.5736,0.38457,0.38457,0.31531
9,505,0,1.5661,0.32209,0.32209,0.1914
9,506,0,1.515,0.25024,0.25024,0.11229
9,507,0,1.4564,0.19604,0.19604,0.071246
9,508,0,1.4007,0.15672,0.15672,0.047723
9,509,0,1.3511,0.12808,0.12808,0.033695
9,510,0,1.3077,0.10672,0.10672,0.024783
9,511,0,1.2699,0.090403,0.090403,0.018849
9,512,0,1.2368,0.07764,0.07764,0.014732
9,513,0,1.2078,0.067453,0.067453,0.011777
9,514,0,1.1821,0.059175,0.059175,0.0095946
9,515,0,1.1593,0.052343,0.052343,0.0079424
9,516,0,1.1388,0.046628,0.046628,0.0066654
9,517,0,1.1205,0.04179,0.04179,0.0056603
9,518,0,1.1039,0.037652,0.037652,0.0048568
9,519,0,1.0889,0.03408,0.03408,0.0042053
9,520,0,1.0753,0.03097,0.03097,0.0036706
9,521,0,1.0628,0.028244,0.028244,0.0032269
9,522,0,1.0514,0.025838,0.025838,0.0028551
9,523,0,1.041,0.023701,0.023701,0.0025407
9,524,0,1.0313,0.021794,0.021794,0.0022728
9,525,0,1.0224,0.020084,0.020084,0.0020429
9,526,0,1.0142,0.018543,0.018543,0.0018441
9,527,0,1.0066,0.017149,0.017149,0.0016713
9,528,0,0.99959,0.015883,0.015883,0.0015202
9,529,0,0.99305,0.014729,0.014729,0.0013874
9,530,0,0.98697,0.013675,0.013675,0.0012701
9,531,0,0.98132,0.012708,0.012708,0.0011661
9,532,0,0.97605,0.011819,0.011819,0.0010734
9,533,0,0.97114,0.011,0.011,0.00099047
9,534,0,0.96657,0.010243,0.010243,0.00091608
9,535,0,0.9623,0.0095429,0.0095429,0.00084908
9,536,0,0.95831,0.0088928,0.0088928,0.00078855
9,537,0,0.95458,0.0082886,0.0082886,0.0007337
9,538,0,0.95111,0.0077259,0.0077259,0.00068386
9,539,0,0.94785,0.007201,0.007201,0.00063844
9,540,0,0.94482,0.0067107,0.0067107,0.00059696
9,541,0,0.94198,0.0062518,0.0062518,0.00055897
9,542,0,0.93933,0.0058219,0.0058219,0.00052411
9,543,0,0.93686,0.0054185,0.0054185,0.00049204
9,544,0,0.93455,0.0050396,0.0050396,0.00046249
9,545,0,0.93239,0.0046833,0.0046833,0.0004352
9,546,0,0.93038,0.0043478,0.0043478,0.00040995
9,547,0,0.92851,0.0040316,0.0040316,0.00038655
9,548,0,0.92677,0.0037333,0.0037333,0.00036483
9,549,0,0.92515,0.0034516,0.0034516,0.00034463
9,550,0,0.92364,0.0031855,0.0031855,0.00032581
9,551,0,0.92225,0.0029337,0.0029337,0.00030826
9,552,0,0.92095,0.0026954,0.0026954,0.00029187
9,553,0,0.91976,0.0024697,0.0024697,0.00027654
9,554,0,0.91866,0.0022558,0.0022558,0.00026218
9,555,0,0.91764,0.0020529,0.0020529,0.00024871
9,556,0,0.91671,0.0018604,0.0018604,0.00023607
9,557,0,0.91586,0.0016776,0.0016776,0.00022418
9,558,0,0.91508,0.001504,0.001504,0.000213
9,559,0,0.91438,0.0013389,0.0013389,0.00020246
9,560,0,0.91374,0.001182,0.001182,0.00019252
9,561,0,0.91317,0.0010327,0.0010327,0.00018314
9,562,0,0.91266,0.00089068,0.00089068,0.00017428
9,563,0,0.91221,0.00075547,0.00075547,0.0001659
9,564,0,0.91181,0.00062674,0.00062674,0.00015796
9,565,0,0.91147,0.00050412,0.00050412,0.00015045
9,566,0,0.91118,0.00038731,0.00038731,0.00014332
9,567,0,0.91094,0.000276,0.000276,0.00013656
9,568,0,0.91074,0.00016992,0.00016992,0.00013013
9,569,0,0.91059,6.8801e-05,6.8801e-05,0.00012403
9,570,0,0.91048,-2.7601e-05,-2.7601e-05,0.00011822
9,571,0,0.9104,-0.00011951,-0.00011951,0.0001127
9,572,0,0.91037,-0.00020716,-0.00020716,0.00010743
9,573,0,0.91038,-0.00029073,-0.00029073,0.00010242
9,574,0,0.91041,-0.00037042,-0.00037042,9.7638e-05
9,575,0,0.91049,-0.00044641,-0.00044641,9.3076e-05
9,576,0,0.91059,-0.00051887,-0.00051887,8.8721e-05
9,577,0,0.91072,-0.00058796,-0.00058796,8.4562e-05
9,578,0,0.91088,-0.00065384,-0.00065384,8.0587e-05
9,579,0,0.91107,-0.00071663,-0.00071663,7.6787e-05
9,580,0,0.91129,-0.00077648,-0.00077648,7.3152e-05
9,581,0,0.91153,-0.00083351,-0.00083351,6.9673e-05
9,582,0,0.9118,-0.00088785,-0.00088785,6.6342e-05
9,583,0,0.91208,-0.0009396,-0.0009396,6.3152e-05
9,584,0,0.91239,-0.00098889,-0.00098889,6.0095e-05
9,585,0,0.91272,-0.0010358,-0.0010358,5.7165e-05
9,586,0,0.91307,-0.0010804,-0.0010804,5.4355e-05
9,587,0,0.91344,-0.0011229,-0.0011229,5.1659e-05
9,588,0,0.91383,-0.0011633,-0.0011633,4.9073e-05
9,589,0,0.91423,-0.0012017,-0.0012017,4.659e-05
9,590,0,0.91465,-0.0012381,-0.0012381,4.4206e-05
9,591,0,0.91509,-0.0012727,-0.0012727,4.1916e-05
9,592,0,0.91554,-0.0013055,-0.0013055,3.9717e-05
9,593,0,0.916,-0.0013366,-0.0013366,3.7603e-05
9,594,0,0.91648,-0.0013661,-0.0013661,3.5571e-05
9,595,0,0.91697,-0.001394,-0.001394,3.3618e-05
9,596,0,0.91748,-0.0014203,-0.0014203,3.1739e-05
9,597,0,0.91799,-0.0014453,-0.0014453,2.9932e-05
9,598,0,0.91851,-0.0014688,-0.0014688,2.8195e-05
9,599,0,0.91905,-0.0014909,-0.0014909,2.6522e-05
9,600,0,0.91959,-0.0015118,-0.0015118,2.4913e-05
9,601,0,0.92015,-0.0015314,-0.0015314,2.3365e-05
9,602,0,0.92071,-0.0015498,-0.0015498,2.1874e-05
9,603,0,0.92128,-0.0015671,-0.0015671,2.0439e-05
9,604,0,0.92185,-0.0015832,-0.0015832,1.9057e-05
9,605,0,0.92244,-0.0015983,-0.0015983,1.7727e-05
9,606,0,0.92303,-0.0016123,-0.0016123,1.6446e-05
9,607,0,0.92363,-0.0016253,-0.0016253,1.5212e-05
9,608,0,0.92423,-0.0016374,-0.0016374,1.4024e-05
9,609,0,0.92484,-0.0016486,-0.0016486,1.288e-05
9,610,0,0.92545,-0.0016588,-0.0016588,1.1777e-05
9,611,0,0.92607,-0.0016682,-0.0016682,1.0716e-05
9,612,0,0.9267,-0.0016768,-0.0016768,9.6929e-06
9,613,0,0.92732,-0.0016846,-0.0016846,8.7077e-06
9,614,0,0.92795,-0.0016916,-0.0016916,7.7588e-06
9,615,0,0.92859,-0.0016979,-0.0016979,6.8448e-06
9,616,0,0.92923,-0.0017034,-0.0017034,5.9643e-06
9,617,0,0.92987,-0.0017083,-0.0017083,5.1162e-06
9,618,0,0.93051,-0.0017125,-0.0017125,4.2993e-06
9,619,0,0.93115,-0.0017161,-0.0017161,3.5125e-06
9,620,0,0.9318,-0.0017191,-0.0017191,2.7546e-06
9,621,0,0.93245,-0.0017215,-0.0017215,2.0247e-06
9,622,0,0.9331,-0.0017233,-0.0017233,1.3218e-06
9,623,0,0.93375,-0.0017245,-0.0017245,6.4487e-07
9,624,0,0.9344,-0.0017253,-0.0017253,-6.9992e-09
9,625,0,0.93505,-0.0017255,-0.0017255,-6.347e-07
9,626,0,0.93571,-0.0017252,-0.0017252,-1.2391e-06
9,627,0,0.93636,-0.0017245,-0.0017245,-1.821e-06
9,628,0,0.93702,-0.0017233,-0.0017233,-2.3813e-06
9,629,0,0.93767,-0.0017217,-0.0017217,-2.9207e-06
9,630,0,0.93832,-0.0017196,-0.0017196,-3.44e-06
9,631,0,0.93898,-0.0017172,-0.0017172,-3.9398e-06
9,632,0,0.93963,-0.0017143,-0.0017143,-4.421e-06
9,633,0,0.94028,-0.0017111,-0.0017111,-4.8842e-06
9,634,0,0.94093,-0.0017075,-0.0017075,-5.3301e-06
9,635,0,0.94158,-0.0017036,-0.0017036,-5.7593e-06
9,636,0,0.94223,-0.0016993,-0.0016993,-6.1724e-06
9,637,0,0.94288,-0.0016947,-0.0016947,-6.5702e-06
9,638,0,0.94353,-0.0016898,-0.0016898,-6.9531e-06
9,639,0,0.94417,-0.0016846,-0.0016846,-7.3218e-06
9,640,0,0.94481,-0.0016791,-0.0016791,-7.6768e-06
9,641,0,0.94546,-0.0016734,-0.0016734,-8.0187e-06
9,642,0,0.94609,-0.0016673,-0.0016673,-8.348e-06
9,643,0,0.94673,-0.001661,-0.001661,-8.6653e-06
9,644,0,0.94737,-0.0016545,-0.0016545,-8.9711e-06
9,645,0,0.948,-0.0016477,-0.0016477,-9.2659e-06
9,646,0,0.94863,-0.0016407,-0.0016407,-9.5502e-06
9,647,0,0.94926,-0.0016334,-0.0016334,-9.8245e-06
9,648,0,0.94988,-0.001626,-0.001626,-1.0089e-05
9,649,0,0.95051,-0.0016183,-0.0016183,-1.0345e-05
9,650,0,0.95113,-0.0016104,-0.0016104,-1.0592e-05
9,651,0,0.95174,-0.0016024,-0.0016024,-1.0831e-05
9,652,0,0.95236,-0.0015941,-0.0015941,-1.1063e-05
9,653,0,0.95297,-0.0015857,-0.0015857,-1.1287e-05
9,654,0,0.95358,-0.0015771,-0.0015771,-1.1505e-05
9,655,0,0.95418,-0.0015683,-0.0015683,-1.1716e-05
9,656,0,0.95478,-0.0015593,-0.0015593,-1.1921e-05
9,657,0,0.95538,-0.0015502,-0.0015502,-1.2121e-05
9,658,0,0.95598,-0.0015409,-0.0015409,-1.2316e-05
9,659,0,0.95657,-0.0015315,-0.0015315,-1.2506e-05
9,660,0,0.95716,-0.0015219,-0.0015219,-1.2692e-05
9,661,0,0.95774,-0.0015122,-0.0015122,-1.2874e-05
9,662,0,0.95832,-0.0015023,-0.0015023,-1.3053e-05
9,663,0,0.9589,-0.0014923,-0.0014923,-1.3229e-05
9,664,0,0.95947,-0.0014821,-0.0014821,-1.3403e-05
9,665,0,0.96004,-0.0014718,-0.0014718,-1.3574e-05
9,666,0,0.96061,-0.0014614,-0.0014614,-1.3744e-05
9,667,0,0.96117,-0.0014508,-0.0014508,-1.3912e-05
9,668,0,0.96173,-0.0014401,-0.0014401,-1.408e-05
9,669,0,0.96228,-0.0014293,-0.0014293,-1.4247e-05
9,670,0,0.96283,-0.0014183,-0.0014183,-1.4414e-05
9,671,0,0.96337,-0.0014072,-0.0014072,-1.4581e-05
9,672,0,0.96392,-0.0013959,-0.0013959,-1.4749e-05
9,673,0,0.96445,-0.0013846,-0.0013846,-1.4918e-05
9,674,0,0.96498,-0.0013731,-0.0013731,-1.5089e-05
9,675,0,0.96551,-0.0013614,-0.0013614,-1.5262e-05
9,676,0,0.96604,-0.0013496,-0.0013496,-1.5437e-05
9,677,0,0.96656,-0.0013377,-0.0013377,-1.5615e-05
9,678,0,0.96707,-0.0013256,-0.0013256,-1.5796e-05
9,679,0,0.96758,-0.0013134,-0.0013134,-1.598e-05
9,680,0,0.96808,-0.001301,-0.001301,-1.6169e-05
9,681,0,0.96858,-0.0012885,-0.0012885,-1.6363e-05
9,682,0,0.96908,-0.0012759,-0.0012759,-1.6561e-05
9,683,0,0.96957,-0.001263,-0.001263,-1.6764e-05
9,684,0,0.97006,-0.00125,-0.00125,-1.6973e-05
9,685,0,0.97054,-0.0012369,-0.0012369,-1.7189e-05
9,686,0,0.97101,-0.0012235,-0.0012235,-1.7411e-05
9,687,0,0.97148,-0.00121,-0.00121,-1.764e-05
9,688,0,0.97195,-0.0011963,-0.0011963,-1.7877e-05
9,689,0,0.97241,-0.0011825,-0.0011825,-1.8121e-05
9,690,0,0.97286,-0.0011684,-0.0011684,-1.8374e-05
9,691,0,0.97331,-0.0011541,-0.0011541,-1.8636e-05
9,692,0,0.97375,-0.0011396,-0.0011396,-1.8907e-05
9,693,0,0.97419,-0.0011249,-0.0011249,-1.9187e-05
9,694,0,0.97462,-0.00111,-0.00111,-1.9478e-05
9,695,0,0.97505,-0.0010949,-0.0010949,-1.9779e-05
9,696,0,0.97547,-0.0010795,-0.0010795,-2.0091e-05
9,697,0,0.97588,-0.0010639,-0.0010639,-2.0415e-05
9,698,0,0.97629,-0.001048,-0.001048,-2.075e-05
9,699,0,0.97669,-0.0010318,-0.0010318,-2.1098e-05
9,700,0,0.97709,-0.0010154,-0.0010154,-2.1458e-05
9,701,0,0.97748,-0.00099868,-0.00099868,-2.1831e-05
9,702,0,0.97786,-0.00098168,-0.00098168,-2.2217e-05
9,703,0,0.97823,-0.00096437,-0.00096437,-2.2617e-05
9,704,0,0.9786,-0.00094675,-0.00094675,-2.3032e-05
9,705,0,0.97896,-0.00092881,-0.00092881,-2.346e-05
9,706,0,0.97932,-0.00091053,-0.00091053,-2.3903e-05
9,707,0,0.97967,-0.00089191,-0.00089191,-2.4361e-05
9,708,0,0.98001,-0.00087293,-0.00087293,-2.4834e-05
9,709,0,0.98034,-0.00085358,-0.00085358,-2.5322e-05
9,710,0,0.98067,-0.00083385,-0.00083385,-2.5825e-05
9,711,0,0.98098,-0.00081373,-0.00081373,-2.6343e-05
9,712,0,0.98129,-0.0007932,-0.0007932,-2.6877e-05
9,713,0,0.9816,-0.00077226,-0.00077226,-2.7426e-05
9,714,0,0.98189,-0.0007509,-0.0007509,-2.7989e-05
9,715,0,0.98217,-0.0007291,-0.0007291,-2.8567e-05
9,716,0,0.98245,-0.00070686,-0.00070686,-2.9158e-05
9,717,0,0.98272,-0.00068416,-0.00068416,-2.9763e-05
9,718,0,0.98298,-0.00066099,-0.00066099,-3.038e-05
9,719,0,0.98323,-0.00063735,-0.00063735,-3.1008e-05
9,720,0,0.98347,-0.00061322,-0.00061322,-3.1646e-05
9,721,0,0.9837,-0.00058861,-0.00058861,-3.2292e-05
9,722,0,0.98392,-0.0005635,-0.0005635,-3.2944e-05
9,723,0,0.98414,-0.0005379,-0.0005379,-3.36e-05
9,724,0,0.98434,-0.00051179,-0.00051179,-3.4256e-05
9,725,0,0.98453,-0.00048518,-0.00048518,-3.4911e-05
9,726,0,0.98471,-0.00045807,-0.00045807,-3.5559e-05
9,727,0,0.98488,-0.00043046,-0.00043046,-3.6196e-05
9,728,0,0.98505,-0.00040237,-0.00040237,-3.6817e-05
9,729,0,0.9852,-0.00037381,-0.00037381,-3.7415e-05
9,730,0,0.98533,-0.00034479,-0.00034479,-3.7983e-05
9,731,0,0.98546,-0.00031533,-0.00031533,-3.8514e-05
9,732,0,0.98558,-0.00028545,-0.00028545,-3.8996e-05
9,733,0,0.98568,-0.0002552,-0.0002552,-3.942e-05
9,734,0,0.98577,-0.0002246,-0.0002246,-3.9773e-05
9,735,0,0.98586,-0.00019369,-0.00019369,-4.0042e-05
9,736,0,0.98592,-0.00016252,-0.00016252,-4.0214e-05
9,737,0,0.98598,-0.00013114,-0.00013114,-4.0273e-05
9,738,0,0.98602,-9.9595e-05,-9.9595e-05,-4.0209e-05
9,739,0,0.98605,-6.7914e-05,-6.7914e-05,-4.0014e-05
9,740,0,0.98607,-3.6113e-05,-3.6113e-05,-3.9691e-05
9,741,0,0.98607,-4.1636e-06,-4.1636e-06,-3.9263e-05
9,742,0,0.98606,2.8048e-05,2.8048e-05,-3.8797e-05
9,743,0,0.98603,6.0785e-05,6.0785e-05,-3.8434e-05
9,744,0,0.98599,9.4578e-05,9.4578e-05,-3.8465e-05
9,745,0,0.98593,0.00013044,0.00013044,-3.9481e-05
9,746,0,0.98584,0.00017028,0.00017028,-4.2667e-05
9,747,0,0.98573,0.00021761,0.00021761,-5.0487e-05
9,748,0,0.98559,0.00027901,0.00027901,-6.8223e-05
9,749,0,0.98541,0.00036674,0.00036674,-0.00010784
9,750,0,0.98518,0.00050273,0.00050273,-0.00019726
9,751,0,0.9849,0.00072118,0.00072118,-0.00040525
9,752,0,0.98464,0.0010369,0.0010369,-0.00087661
9,753,0,0.98451,0.0013275,0.0013275,-0.0017665
9,754,0,1.4262,0.36511,0.36511,0.43189
9,755,0,1.4505,0.36658,0.36658,0.34242
9,756,0,1.4586,0.3366,0.3366,0.24651
9,757,0,1.4453,0.28972,0.28972,0.16953
9,758,0,1.4149,0.24223,0.24223,0.11673
9,759,0,1.3782,0.20215,0.20215,0.082803
9,760,0,1.3408,0.16992,0.16992,0.06056
9,761,0,1.3053,0.14432,0.14432,0.045622
9,762,0,1.2725,0.1239,0.1239,0.035271
9,763,0,1.2427,0.10744,0.10744,0.027889
9,764,0,1.2158,0.094008,0.094008,0.022483
9,765,0,1.1915,0.082916,0.082916,0.01843
9,766,0,1.1695,0.07365,0.07365,0.015328
9,767,0,1.1497,0.065825,0.065825,0.012909
9,768,0,1.1316,0.059152,0.059152,0.010993
9,769,0,1.1152,0.05341,0.05341,0.0094526
9,770,0,1.1002,0.048431,0.048431,0.0081986
9,771,0,1.0865,0.04408,0.04408,0.0071658
9,772,0,1.0739,0.040254,0.040254,0.0063064
9,773,0,1.0623,0.036868,0.036868,0.0055846
9,774,0,1.0517,0.033856,0.033856,0.0049733
9,775,0,1.0419,0.031162,0.031162,0.0044515
9,776,0,1.0328,0.028743,0.028743,0.0040029
9,777,0,1.0243,0.02656,0.02656,0.0036149
9,778,0,1.0165,0.024583,0.024583,0.0032771
9,779,0,1.0092,0.022787,0.022787,0.0029816
9,780,0,1.0025,0.021148,0.021148,0.0027217
9,781,0,0.9962,0.01965,0.01965,0.0024921
9,782,0,0.99033,0.018275,0.018275,0.0022882
9,783,0,0.98486,0.01701,0.01701,0.0021066
9,784,0,0.97974,0.015844,0.015844,0.0019441
9,785,0,0.97497,0.014767,0.014767,0.0017982
9,786,0,0.9705,0.013769,0.013769,0.0016668
9,787,0,0.96633,0.012842,0.012842,0.0015481
9,788,0,0.96242,0.011981,0.011981,0.0014405
9,789,0,0.95877,0.011179,0.011179,0.0013427
9,790,0,0.95534,0.01043,0.01043,0.0012536
9,791,0,0.95214,0.0097308,0.0097308,0.0011722
9,792,0,0.94914,0.0090762,0.0090762,0.0010976
9,793,0,0.94633,0.0084627,0.0084627,0.0010292
9,794,0,0.9437,0.007887,0.007887,0.00096624
9,795,0,0.94124,0.0073462,0.0073462,0.00090824
9,796,0,0.93894,0.0068375,0.0068375,0.00085467
9,797,0,0.93679,0.0063585,0.0063585,0.00080512
9,798,0,0.93478,0.005907,0.005907,0.00075919
9,799,0,0.93291,0.005481,0.005481,0.00071655
9,800,0,0.93116,0.0050787,0.0050787,0.0006769
9,801,0,0.92953,0.0046984,0.0046984,0.00063998
9,802,0,0.92801,0.0043388,0.0043388,0.00060553
9,803,0,0.92659,0.0039983,0.0039983,0.00057336
9,804,0,0.92528,0.0036757,0.0036757,0.00054328
9,805,0,0.92407,0.00337,0.00337,0.0005151
9,806,0,0.92294,0.0030799,0.0030799,0.00048867
9,807,0,0.92191,0.0028047,0.0028047,0.00046386
9,808,0,0.92095,0.0025433,0.0025433,0.00044054
9,809,0,0.92007,0.0022949,0.0022949,0.0004186
9,810,0,0.91927,0.0020588,0.0020588,0.00039793
9,811,0,0.91853,0.0018343,0.0018343,0.00037844
9,812,0,0.91787,0.0016207,0.0016207,0.00036004
9,813,0,0.91726,0.0014174,0.0014174,0.00034265
9,814,0,0.91672,0.0012239,0.0012239,0.00032621
9,815,0,0.91624,0.0010395,0.0010395,0.00031065
9,816,0,0.91581,0.00086394,0.00086394,0.00029591
9,817,0,0.91543,0.00069661,0.00069661,0.00028193
9,818,0,0.91511,0.00053713,0.00053713,0.00026867
9,819,0,0.91483,0.00038509,0.00038509,0.00025607
9,820,0,0.9146,0.00024013,0.00024013,0.0002441
9,821,0,0.91441,0.00010189,0.00010189,0.00023272
9,822,0,0.91426,-2.9945e-05,-2.9945e-05,0.00022188
9,823,0,0.91415,-0.00015569,-0.00015569,0.00021157
9,824,0,0.91409,-0.00027564,-0.00027564,0.00020174
9,825,0,0.91405,-0.00039007,-0.00039007,0.00019236
9,826,0,0.91405,-0.00049921,-0.00049921,0.00018342
9,827,0,0.91409,-0.00060333,-0.00060333,0.00017489
9,828,0,0.91416,-0.00070264,-0.00070264,0.00016673
9,829,0,0.91425,-0.00079737,-0.00079737,0.00015894
9,830,0,0.91438,-0.0008877,-0.0008877,0.0001515
9,831,0,0.91453,-0.00097385,-0.00097385,0.00014437
9,832,0,0.91471,-0.001056,-0.001056,0.00013755
9,833,0,0.91491,-0.0011343,-0.0011343,0.00013103
9,834,0,0.91514,-0.0012089,-0.0012089,0.00012477
9,835,0,0.91539,-0.00128,-0.00128,0.00011878
9,836,0,0.91567,-0.0013477,-0.0013477,0.00011304
9,837,0,0.91596,-0.0014122,-0.0014122,0.00010754
9,838,0,0.91628,-0.0014735,-0.0014735,0.00010225
9,839,0,0.91661,-0.0015319,-0.0015319,9.7185e-05
9,840,0,0.91696,-0.0015874,-0.0015874,9.232e-05
9,841,0,0.91733,-0.0016402,-0.0016402,8.7648e-05
9,842,0,0.91771,-0.0016904,-0.0016904,8.3162e-05
9,843,0,0.91811,-0.001738,-0.001738,7.8851e-05
9,844,0,0.91853,-0.0017832,-0.0017832,7.4709e-05
9,845,0,0.91896,-0.001826,-0.001826,7.0728e-05
9,846,0,0.9194,-0.0018666,-0.0018666,6.69e-05
9,847,0,0.91985,-0.0019051,-0.0019051,6.3219e-05
9,848,0,0.92032,-0.0019414,-0.0019414,5.9679e-05
9,849,0,0.9208,-0.0019758,-0.0019758,5.6273e-05
9,850,0,0.92129,-0.0020082,-0.0020082,5.2996e-05
9,851,0,0.92179,-0.0020388,-0.0020388,4.9842e-05
9,852,0,0.9223,-0.0020676,-0.0020676,4.6807e-05
9,853,0,0.92282,-0.0020947,-0.0020947,4.3885e-05
9,854,0,0.92335,-0.0021202,-0.0021202,4.1072e-05
9,855,0,0.92389,-0.002144,-0.002144,3.8363e-05
9,856,0,0.92443,-0.0021663,-0.0021663,3.5755e-05
9,857,0,0.92498,-0.0021872,-0.0021872,3.3244e-05
9,858,0,0.92554,-0.0022066,-0.0022066,3.0825e-05
9,859,0,0.92611,-0.0022246,-0.0022246,2.8495e-05
9,860,0,0.92668,-0.0022414,-0.0022414,2.625e-05
9,861,0,0.92726,-0.0022568,-0.0022568,2.4089e-05
9,862,0,0.92784,-0.0022711,-0.0022711,2.2006e-05
9,863,0,0.92843,-0.0022841,-0.0022841,2e-05
9,864,0,0.92902,-0.002296,-0.002296,1.8067e-05
9,865,0,0.92961,-0.0023069,-0.0023069,1.6205e-05
9,866,0,0.93021,-0.0023166,-0.0023166,1.4411e-05
9,867,0,0.93082,-0.0023254,-0.0023254,1.2683e-05
9,868,0,0.93142,-0.0023332,-0.0023332,1.1018e-05
9,869,0,0.93203,-0.00234,-0.00234,9.4142e-06
9,870,0,0.93265,-0.0023459,-0.0023459,7.8691e-06
9,871,0,0.93326,-0.002351,-0.002351,6.3807e-06
