"Points:0","Points:1","Points:2","disp:0","disp:1","ids"
0.04846,0.0057663,0,0.0026428,0.0017822,528
0.050546,0.005815,0,0.002737,0.0018309,529
0.052631,0.0058624,0,0.0028305,0.0018784,530
0.054716,0.0059086,0,0.0029233,0.0019246,531
0.0568,0.0059537,0,0.0030155,0.0019696,532
0.058884,0.0059975,0,0.0031072,0.0020135,533
0.060967,0.0060403,0,0.0031984,0.0020563,534
0.06305,0.0060821,0,0.0032891,0.002098,535
0.065132,0.0061228,0,0.0033793,0.0021387,536
0.067214,0.0061625,0,0.0034692,0.0021785,537
0.069296,0.0062013,0,0.0035586,0.0022172,538
0.071377,0.0062392,0,0.0036477,0.0022551,539
0.073458,0.0062761,0,0.0037364,0.0022921,540
0.075538,0.0063122,0,0.0038248,0.0023282,541
0.077618,0.0063475,0,0.003913,0.0023634,542
0.079698,0.0063819,0,0.0040008,0.0023979,543
0.081778,0.0064156,0,0.0040885,0.0024315,544
0.083857,0.0064485,0,0.0041758,0.0024644,545
0.085936,0.0064806,0,0.004263,0.0024965,546
0.088015,0.006512,0,0.0043499,0.002528,547
0.090094,0.0065427,0,0.0044366,0.0025587,548
0.092173,0.0065727,0,0.0045232,0.0025887,549
0.094251,0.0066021,0,0.0046096,0.002618,550
0.096329,0.0066308,0,0.0046958,0.0026467,551
0.098407,0.0066588,0,0.0047819,0.0026747,552
0.10049,0.0066862,0,0.0048679,0.0027022,553
0.10256,0.006713,0,0.0049537,0.002729,554
0.10464,0.0067393,0,0.0050394,0.0027552,555
0.10672,0.0067649,0,0.0051251,0.0027808,556
0.1088,0.00679,0,0.0052106,0.0028059,557
0.11087,0.0068145,0,0.005296,0.0028305,558
0.11295,0.0068385,0,0.0053814,0.0028545,559
0.11503,0.006862,0,0.0054666,0.0028779,560
0.11711,0.0068849,0,0.0055518,0.0029009,561
0.11918,0.0069074,0,0.005637,0.0029233,562
0.12126,0.0069293,0,0.0057221,0.0029453,563
0.12334,0.0069508,0,0.0058071,0.0029668,564
0.12541,0.0069718,0,0.0058921,0.0029878,565
0.12749,0.0069924,0,0.0059771,0.0030083,566
0.12957,0.0070125,0,0.006062,0.0030284,567
0.13164,0.0070321,0,0.0061469,0.0030481,568
0.13372,0.0070514,0,0.0062318,0.0030673,569
0.1358,0.0070702,0,0.0063167,0.0030861,570
0.13788,0.0070886,0,0.0064015,0.0031045,571
0.13995,0.0071065,0,0.0064863,0.0031225,572
0.14203,0.0071241,0,0.0065712,0.0031401,573
0.14411,0.0071414,0,0.006656,0.0031573,574
0.14618,0.0071582,0,0.0067408,0.0031741,575
0.14826,0.0071746,0,0.0068257,0.0031906,576
0.15034,0.0071907,0,0.0069105,0.0032067,577
0.15241,0.0072065,0,0.0069953,0.0032224,578
0.15449,0.0072219,0,0.0070802,0.0032378,579
0.15657,0.0072369,0,0.0071651,0.0032529,580
0.15864,0.0072516,0,0.00725,0.0032676,581
0.16072,0.007266,0,0.0073349,0.003282,582
0.1628,0.0072801,0,0.0074198,0.003296,583
0.16488,0.0072938,0,0.0075048,0.0033098,584
0.16695,0.0073073,0,0.0075898,0.0033232,585
0.16903,0.0073204,0,0.0076748,0.0033364,586
0.17111,0.0073333,0,0.0077599,0.0033492,587
0.17318,0.0073458,0,0.0078449,0.0033618,588
0.17526,0.0073581,0,0.0079301,0.0033741,589
0.17734,0.0073701,0,0.0080152,0.0033861,590
0.17942,0.0073819,0,0.0081004,0.0033978,591
0.18149,0.0073933,0,0.0081857,0.0034092,592
0.18357,0.0074045,0,0.008271,0.0034204,593
0.18565,0.0074155,0,0.0083563,0.0034314,594
0.18772,0.0074261,0,0.0084416,0.0034421,595
0.1898,0.0074366,0,0.0085271,0.0034525,596
0.19188,0.0074468,0,0.0086125,0.0034627,597
0.19396,0.0074568,0,0.008698,0.0034727,598
0.19603,0.0074665,0,0.0087836,0.0034824,599
0.19811,0.007476,0,0.0088692,0.003492,600
0.20019,0.0074853,0,0.0089549,0.0035012,601
0.20227,0.0074944,0,0.0090406,0.0035103,602
0.20435,0.0075032,0,0.0091263,0.0035192,603
0.20642,0.0075119,0,0.0092121,0.0035278,604
0.2085,0.0075203,0,0.009298,0.0035363,605
0.21058,0.0075286,0,0.009384,0.0035445,606
0.21266,0.0075366,0,0.0094699,0.0035526,607
0.21474,0.0075445,0,0.009556,0.0035604,608
0.21681,0.0075522,0,0.0096421,0.0035681,609
0.21889,0.0075597,0,0.0097282,0.0035756,610
0.22097,0.007567,0,0.0098144,0.0035829,611
0.22305,0.0075741,0,0.0099007,0.00359,612
0.22513,0.0075811,0,0.009987,0.003597,613
0.2272,0.0075879,0,0.010073,0.0036038,614
0.22928,0.0075945,0,0.01016,0.0036104,615
0.23136,0.0076009,0,0.010246,0.0036169,616
0.23344,0.0076072,0,0.010333,0.0036232,617
0.23552,0.0076134,0,0.01042,0.0036293,618
0.2376,0.0076194,0,0.010506,0.0036353,619
0.23968,0.0076252,0,0.010593,0.0036412,620
0.24176,0.007631,0,0.01068,0.0036469,621
0.24383,0.0076365,0,0.010767,0.0036525,622
0.24591,0.0076419,0,0.010854,0.0036579,623
0.24799,0.0076472,0,0.010941,0.0036632,624
0.25007,0.0076524,0,0.011028,0.0036683,625
0.25215,0.0076574,0,0.011115,0.0036733,626
0.25423,0.0076623,0,0.011202,0.0036782,627
0.25631,0.0076671,0,0.011289,0.003683,628
0.25839,0.0076717,0,0.011377,0.0036877,629
0.26047,0.0076763,0,0.011464,0.0036922,630
0.26255,0.0076807,0,0.011551,0.0036966,631
0.26463,0.007685,0,0.011639,0.0037009,632
0.26671,0.0076892,0,0.011727,0.0037051,633
0.26879,0.0076933,0,0.011814,0.0037092,634
0.27087,0.0076973,0,0.011902,0.0037132,635
0.27295,0.0077012,0,0.01199,0.0037171,636
0.27503,0.007705,0,0.012077,0.0037209,637
0.27711,0.0077086,0,0.012165,0.0037246,638
0.27919,0.0077122,0,0.012253,0.0037282,639
0.28127,0.0077157,0,0.012341,0.0037317,640
0.28335,0.0077191,0,0.012429,0.0037351,641
0.28543,0.0077225,0,0.012517,0.0037384,642
0.28751,0.0077257,0,0.012606,0.0037416,643
0.28959,0.0077288,0,0.012694,0.0037448,644
0.29167,0.0077319,0,0.012782,0.0037479,645
0.29375,0.0077349,0,0.01287,0.0037508,646
0.29583,0.0077378,0,0.012959,0.0037538,647
0.29791,0.0077407,0,0.013047,0.0037566,648
0.29999,0.0077434,0,0.013136,0.0037594,649
0.30207,0.0077461,0,0.013225,0.0037621,650
0.30415,0.0077488,0,0.013313,0.0037647,651
0.30623,0.0077513,0,0.013402,0.0037673,652
0.30831,0.0077538,0,0.013491,0.0037697,653
0.31039,0.0077562,0,0.01358,0.0037722,654
0.31247,0.0077586,0,0.013668,0.0037746,655
0.31455,0.0077609,0,0.013757,0.0037769,656
0.31664,0.0077632,0,0.013846,0.0037791,657
0.31872,0.0077654,0,0.013935,0.0037813,658
0.3208,0.0077675,0,0.014025,0.0037835,659
0.32288,0.0077696,0,0.014114,0.0037856,660
0.32496,0.0077717,0,0.014203,0.0037876,661
0.32704,0.0077737,0,0.014292,0.0037896,662
0.32912,0.0077756,0,0.014382,0.0037916,663
0.3312,0.0077775,0,0.014471,0.0037935,664
0.33329,0.0077794,0,0.014561,0.0037953,665
0.33537,0.0077812,0,0.01465,0.0037972,666
0.33745,0.007783,0,0.01474,0.003799,667
0.33953,0.0077848,0,0.014829,0.0038007,668
0.34161,0.0077865,0,0.014919,0.0038024,669
0.34369,0.0077882,0,0.015009,0.0038041,670
0.34578,0.0077898,0,0.015098,0.0038057,671
0.34786,0.0077914,0,0.015188,0.0038073,672
0.34994,0.007793,0,0.015278,0.0038089,673
0.35202,0.0077945,0,0.015368,0.0038105,674
0.3541,0.0077961,0,0.015458,0.003812,675
0.35619,0.0077976,0,0.015548,0.0038135,676
0.35827,0.007799,0,0.015638,0.003815,677
0.36035,0.0078005,0,0.015728,0.0038164,678
0.36243,0.0078019,0,0.015819,0.0038179,679
0.36451,0.0078033,0,0.015909,0.0038193,680
0.3666,0.0078047,0,0.015999,0.0038207,681
0.36868,0.0078061,0,0.016089,0.003822,682
0.37076,0.0078075,0,0.01618,0.0038234,683
0.37284,0.0078088,0,0.01627,0.0038247,684
0.37493,0.0078101,0,0.016361,0.0038261,685
0.37701,0.0078115,0,0.016451,0.0038274,686
0.37909,0.0078128,0,0.016542,0.0038287,687
0.38117,0.0078141,0,0.016632,0.00383,688
0.38326,0.0078154,0,0.016723,0.0038313,689
0.38534,0.0078166,0,0.016814,0.0038326,690
0.38742,0.0078179,0,0.016905,0.0038339,691
0.38951,0.0078192,0,0.016995,0.0038351,692
0.39159,0.0078205,0,0.017086,0.0038364,693
0.39367,0.0078217,0,0.017177,0.0038377,694
0.39575,0.007823,0,0.017268,0.0038389,695
0.39784,0.0078243,0,0.017359,0.0038402,696
0.39992,0.0078256,0,0.01745,0.0038415,697
0.402,0.0078268,0,0.017541,0.0038428,698
0.40409,0.0078281,0,0.017632,0.003844,699
0.40617,0.0078294,0,0.017723,0.0038453,700
0.40825,0.0078307,0,0.017814,0.0038466,701
0.41034,0.007832,0,0.017906,0.0038479,702
0.41242,0.0078333,0,0.017997,0.0038492,703
0.4145,0.0078346,0,0.018088,0.0038506,704
0.41659,0.0078359,0,0.018179,0.0038519,705
0.41867,0.0078373,0,0.018271,0.0038532,706
0.42075,0.0078386,0,0.018362,0.0038546,707
0.42284,0.00784,0,0.018454,0.0038559,708
0.42492,0.0078414,0,0.018545,0.0038573,709
0.427,0.0078428,0,0.018637,0.0038587,710
0.42909,0.0078442,0,0.018728,0.0038601,711
0.43117,0.0078456,0,0.01882,0.0038616,712
0.43325,0.0078471,0,0.018911,0.003863,713
0.43534,0.0078486,0,0.019003,0.0038645,714
0.43742,0.0078501,0,0.019094,0.003866,715
0.4395,0.0078516,0,0.019186,0.0038675,716
0.44159,0.0078531,0,0.019278,0.0038691,717
0.44367,0.0078547,0,0.01937,0.0038706,718
0.44576,0.0078563,0,0.019461,0.0038722,719
0.44784,0.0078579,0,0.019553,0.0038738,720
0.44992,0.0078595,0,0.019645,0.0038755,721
0.45201,0.0078612,0,0.019737,0.0038771,722
0.45409,0.0078629,0,0.019829,0.0038788,723
0.45618,0.0078646,0,0.01992,0.0038805,724
0.45826,0.0078664,0,0.020012,0.0038823,725
0.46034,0.0078681,0,0.020104,0.0038841,726
0.46243,0.0078699,0,0.020196,0.0038859,727
0.46451,0.0078718,0,0.020288,0.0038877,728
0.4666,0.0078737,0,0.02038,0.0038896,729
0.46868,0.0078756,0,0.020472,0.0038915,730
0.47076,0.0078775,0,0.020564,0.0038934,731
0.47285,0.0078795,0,0.020656,0.0038954,732
0.47493,0.0078815,0,0.020748,0.0038974,733
0.47702,0.0078835,0,0.02084,0.0038995,734
0.4791,0.0078856,0,0.020932,0.0039015,735
0.48118,0.0078877,0,0.021024,0.0039036,736
0.48327,0.0078898,0,0.021116,0.0039058,737
0.48535,0.007892,0,0.021208,0.003908,738
0.48744,0.0078942,0,0.0213,0.0039102,739
0.48952,0.0078965,0,0.021392,0.0039124,740
0.4916,0.0078988,0,0.021485,0.0039147,741
0.49369,0.0079011,0,0.021577,0.003917,742
0.49577,0.0079034,0,0.021669,0.0039194,743
0.49786,0.0079058,0,0.021761,0.0039218,744
0.49994,0.0079083,0,0.021853,0.0039242,745
0.50202,0.0079107,0,0.021945,0.0039267,746
0.50411,0.0079133,0,0.022037,0.0039292,747
0.50619,0.0079158,0,0.022129,0.0039317,748
0.50828,0.0079184,0,0.022221,0.0039343,749
0.51036,0.007921,0,0.022313,0.003937,750
0.51245,0.0079237,0,0.022405,0.0039397,751
0.51453,0.0079265,0,0.022497,0.0039424,752
0.51661,0.0079293,0,0.022589,0.0039452,753
0.5187,0.0079322,0,0.022681,0.0039481,754
0.52078,0.0079352,0,0.022773,0.0039511,755
0.52287,0.0079383,0,0.022865,0.0039542,756
0.002116,0.0060753,0,0.00012392,9.9168e-05,757
0,0.0059761,0,0,0,758
0.0042377,0.0061849,0,0.00025364,0.00020882,759
0.0063632,0.0062961,0,0.00038707,0.00031996,760
0.008489,0.006403,0,0.0005209,0.00042693,761
0.010613,0.006504,0,0.00065235,0.00052794,762
0.012733,0.0065993,0,0.00078044,0.00062319,763
0.014849,0.0066893,0,0.00090502,0.00071325,764
0.016962,0.0067748,0,0.0010262,0.00079872,765
0.019073,0.0068562,0,0.0011444,0.00088015,766
0.02118,0.0069341,0,0.0012597,0.00095796,767
0.023285,0.0070086,0,0.0013725,0.0010325,768
0.025387,0.0070802,0,0.001483,0.0011041,769
0.027488,0.0071492,0,0.0015915,0.0011731,770
0.029587,0.0072157,0,0.0016982,0.0012396,771
0.031684,0.0072799,0,0.0018032,0.0013038,772
0.033779,0.0073419,0,0.0019067,0.0013658,773
0.035873,0.007402,0,0.0020087,0.0014259,774
0.037966,0.0074602,0,0.0021096,0.0014841,775
0.040058,0.0075167,0,0.0022092,0.0015406,776
0.042148,0.0075715,0,0.0023078,0.0015954,777
0.044238,0.0076247,0,0.0024055,0.0016486,778
0.046327,0.0076765,0,0.0025022,0.0017004,779
0.048415,0.0077268,0,0.0025981,0.0017507,780
0.050502,0.0077757,0,0.0026932,0.0017996,781
0.052588,0.0078234,0,0.0027876,0.0018473,782
0.054674,0.0078698,0,0.0028814,0.0018937,783
0.056759,0.007915,0,0.0029745,0.0019389,784
0.058844,0.0079591,0,0.0030671,0.001983,785
0.060928,0.008002,0,0.0031591,0.0020259,786
0.063012,0.0080439,0,0.0032506,0.0020678,787
0.065095,0.0080848,0,0.0033417,0.0021087,788
0.067177,0.0081246,0,0.0034323,0.0021485,789
0.06926,0.0081635,0,0.0035225,0.0021874,790
0.071341,0.0082015,0,0.0036124,0.0022254,791
0.073423,0.0082386,0,0.0037018,0.0022625,792
0.075504,0.0082748,0,0.003791,0.0022987,793
0.077585,0.0083101,0,0.0038798,0.002334,794
0.079666,0.0083447,0,0.0039684,0.0023686,795
0.081746,0.0083784,0,0.0040566,0.0024023,796
0.083826,0.0084114,0,0.0041447,0.0024353,797
0.085906,0.0084436,0,0.0042325,0.0024675,798
0.087985,0.008475,0,0.00432,0.0024989,799
0.090065,0.0085058,0,0.0044074,0.0025297,800
0.092144,0.0085359,0,0.0044945,0.0025598,801
0.094223,0.0085653,0,0.0045815,0.0025892,802
0.096302,0.008594,0,0.0046683,0.0026179,803
0.09838,0.0086221,0,0.004755,0.002646,804
0.10046,0.0086496,0,0.0048415,0.0026735,805
0.10254,0.0086764,0,0.0049279,0.0027003,806
0.10462,0.0087027,0,0.0050141,0.0027266,807
0.10669,0.0087284,0,0.0051003,0.0027523,808
0.10877,0.0087535,0,0.0051863,0.0027774,809
0.11085,0.008778,0,0.0052722,0.0028019,810
0.11293,0.008802,0,0.0053581,0.002826,811
0.11501,0.0088255,0,0.0054438,0.0028494,812
0.11708,0.0088485,0,0.0055295,0.0028724,813
0.11916,0.008871,0,0.0056151,0.0028949,814
0.12124,0.008893,0,0.0057006,0.0029169,815
0.12332,0.0089145,0,0.0057861,0.0029384,816
0.12539,0.0089355,0,0.0058715,0.0029594,817
0.12747,0.008956,0,0.0059569,0.0029799,818
0.12955,0.0089761,0,0.0060423,0.003,819
0.13163,0.0089958,0,0.0061276,0.0030197,820
0.1337,0.009015,0,0.0062129,0.0030389,821
0.13578,0.0090339,0,0.0062981,0.0030578,822
0.13786,0.0090523,0,0.0063833,0.0030762,823
0.13993,0.0090702,0,0.0064686,0.0030942,824
0.14201,0.0090878,0,0.0065538,0.0031118,825
0.14409,0.0091051,0,0.0066389,0.003129,826
0.14617,0.0091219,0,0.0067241,0.0031458,827
0.14824,0.0091383,0,0.0068093,0.0031622,828
0.15032,0.0091544,0,0.0068945,0.0031783,829
0.1524,0.0091702,0,0.0069797,0.0031941,830
0.15448,0.0091856,0,0.0070648,0.0032095,831
0.15655,0.0092006,0,0.00715,0.0032245,832
0.15863,0.0092153,0,0.0072353,0.0032392,833
0.16071,0.0092297,0,0.0073205,0.0032536,834
0.16278,0.0092438,0,0.0074057,0.0032677,835
0.16486,0.0092575,0,0.007491,0.0032814,836
0.16694,0.0092709,0,0.0075763,0.0032949,837
0.16902,0.0092841,0,0.0076616,0.003308,838
0.17109,0.0092969,0,0.0077469,0.0033208,839
0.17317,0.0093095,0,0.0078323,0.0033334,840
0.17525,0.0093217,0,0.0079177,0.0033456,841
0.17733,0.0093337,0,0.0080031,0.0033576,842
0.1794,0.0093454,0,0.0080886,0.0033693,843
0.18148,0.0093569,0,0.008174,0.0033808,844
0.18356,0.0093681,0,0.0082596,0.003392,845
0.18564,0.009379,0,0.0083451,0.0034029,846
0.18771,0.0093897,0,0.0084308,0.0034136,847
0.18979,0.0094001,0,0.0085164,0.003424,848
0.19187,0.0094103,0,0.0086021,0.0034342,849
0.19395,0.0094203,0,0.0086878,0.0034442,850
0.19602,0.00943,0,0.0087736,0.0034539,851
0.1981,0.0094395,0,0.0088594,0.0034634,852
0.20018,0.0094487,0,0.0089453,0.0034726,853
0.20226,0.0094578,0,0.0090312,0.0034817,854
0.20434,0.0094666,0,0.0091172,0.0034905,855
0.20641,0.0094753,0,0.0092032,0.0034992,856
0.20849,0.0094837,0,0.0092893,0.0035076,857
0.21057,0.0094919,0,0.0093754,0.0035158,858
0.21265,0.0095,0,0.0094616,0.0035239,859
0.21473,0.0095078,0,0.0095478,0.0035317,860
0.21681,0.0095155,0,0.0096341,0.0035394,861
0.21888,0.0095229,0,0.0097204,0.0035468,862
0.22096,0.0095302,0,0.0098068,0.0035541,863
0.22304,0.0095373,0,0.0098933,0.0035612,864
0.22512,0.0095443,0,0.0099798,0.0035682,865
0.2272,0.009551,0,0.010066,0.003575,866
0.22928,0.0095577,0,0.010153,0.0035816,867
0.23136,0.0095641,0,0.01024,0.003588,868
0.23343,0.0095704,0,0.010326,0.0035943,869
0.23551,0.0095765,0,0.010413,0.0036004,870
0.23759,0.0095825,0,0.0105,0.0036064,871
0.23967,0.0095883,0,0.010587,0.0036122,872
0.24175,0.009594,0,0.010674,0.0036179,873
0.24383,0.0095996,0,0.010761,0.0036235,874
0.24591,0.009605,0,0.010848,0.0036289,875
0.24799,0.0096102,0,0.010935,0.0036341,876
0.25007,0.0096154,0,0.011022,0.0036393,877
0.25215,0.0096204,0,0.011109,0.0036443,878
0.25422,0.0096252,0,0.011197,0.0036492,879
0.2563,0.00963,0,0.011284,0.0036539,880
0.25838,0.0096346,0,0.011372,0.0036585,881
0.26046,0.0096392,0,0.011459,0.0036631,882
0.26254,0.0096436,0,0.011547,0.0036675,883
0.26462,0.0096478,0,0.011634,0.0036718,884
0.2667,0.009652,0,0.011722,0.0036759,885
0.26878,0.0096561,0,0.01181,0.00368,886
0.27086,0.0096601,0,0.011897,0.003684,887
0.27294,0.0096639,0,0.011985,0.0036878,888
0.27502,0.0096677,0,0.012073,0.0036916,889
0.2771,0.0096714,0,0.012161,0.0036953,890
0.27918,0.0096749,0,0.012249,0.0036988,891
0.28126,0.0096784,0,0.012337,0.0037023,892
0.28334,0.0096818,0,0.012425,0.0037057,893
0.28542,0.0096851,0,0.012514,0.003709,894
0.2875,0.0096883,0,0.012602,0.0037122,895
0.28958,0.0096914,0,0.01269,0.0037153,896
0.29166,0.0096945,0,0.012779,0.0037184,897
0.29374,0.0096975,0,0.012867,0.0037214,898
0.29582,0.0097004,0,0.012956,0.0037243,899
0.2979,0.0097032,0,0.013044,0.0037271,900
0.29999,0.0097059,0,0.013133,0.0037298,901
0.30207,0.0097086,0,0.013221,0.0037325,902
0.30415,0.0097112,0,0.01331,0.0037351,903
0.30623,0.0097138,0,0.013399,0.0037377,904
0.30831,0.0097162,0,0.013488,0.0037401,905
0.31039,0.0097186,0,0.013577,0.0037425,906
0.31247,0.009721,0,0.013666,0.0037449,907
0.31455,0.0097233,0,0.013755,0.0037472,908
0.31663,0.0097255,0,0.013844,0.0037494,909
0.31871,0.0097277,0,0.013933,0.0037516,910
0.32079,0.0097298,0,0.014022,0.0037537,911
0.32288,0.0097319,0,0.014111,0.0037558,912
0.32496,0.009734,0,0.014201,0.0037579,913
0.32704,0.0097359,0,0.01429,0.0037598,914
0.32912,0.0097379,0,0.014379,0.0037618,915
0.3312,0.0097398,0,0.014469,0.0037637,916
0.33328,0.0097416,0,0.014558,0.0037655,917
0.33536,0.0097434,0,0.014648,0.0037673,918
0.33745,0.0097452,0,0.014737,0.0037691,919
0.33953,0.0097469,0,0.014827,0.0037708,920
0.34161,0.0097486,0,0.014917,0.0037725,921
0.34369,0.0097503,0,0.015007,0.0037742,922
0.34577,0.0097519,0,0.015096,0.0037758,923
0.34786,0.0097535,0,0.015186,0.0037774,924
0.34994,0.009755,0,0.015276,0.0037789,925
0.35202,0.0097566,0,0.015366,0.0037805,926
0.3541,0.0097581,0,0.015456,0.003782,927
0.35618,0.0097596,0,0.015546,0.0037835,928
0.35827,0.009761,0,0.015636,0.0037849,929
0.36035,0.0097625,0,0.015727,0.0037864,930
0.36243,0.0097639,0,0.015817,0.0037878,931
0.36451,0.0097653,0,0.015907,0.0037892,932
0.3666,0.0097666,0,0.015997,0.0037905,933
0.36868,0.009768,0,0.016088,0.0037919,934
0.37076,0.0097693,0,0.016178,0.0037933,935
0.37284,0.0097707,0,0.016269,0.0037946,936
0.37492,0.009772,0,0.016359,0.0037959,937
0.37701,0.0097733,0,0.01645,0.0037972,938
0.37909,0.0097746,0,0.01654,0.0037985,939
0.38117,0.0097759,0,0.016631,0.0037998,940
0.38326,0.0097772,0,0.016722,0.0038011,941
0.38534,0.0097784,0,0.016812,0.0038023,942
0.38742,0.0097797,0,0.016903,0.0038036,943
0.3895,0.009781,0,0.016994,0.0038049,944
0.39159,0.0097822,0,0.017085,0.0038061,945
0.39367,0.0097835,0,0.017176,0.0038074,946
0.39575,0.0097847,0,0.017266,0.0038086,947
0.39784,0.009786,0,0.017357,0.0038099,948
0.39992,0.0097872,0,0.017448,0.0038111,949
0.402,0.0097885,0,0.01754,0.0038124,950
0.40408,0.0097898,0,0.017631,0.0038137,951
0.40617,0.009791,0,0.017722,0.003815,952
0.40825,0.0097923,0,0.017813,0.0038162,953
0.41033,0.0097936,0,0.017904,0.0038175,954
0.41242,0.0097949,0,0.017995,0.0038188,955
0.4145,0.0097962,0,0.018087,0.0038201,956
0.41658,0.0097975,0,0.018178,0.0038214,957
0.41867,0.0097989,0,0.018269,0.0038228,958
0.42075,0.0098002,0,0.018361,0.0038241,959
0.42283,0.0098016,0,0.018452,0.0038255,960
0.42492,0.0098029,0,0.018543,0.0038268,961
0.427,0.0098043,0,0.018635,0.0038282,962
0.42909,0.0098057,0,0.018726,0.0038296,963
0.43117,0.0098072,0,0.018818,0.0038311,964
0.43325,0.0098086,0,0.01891,0.0038325,965
0.43534,0.0098101,0,0.019001,0.003834,966
0.43742,0.0098116,0,0.019093,0.0038355,967
0.4395,0.0098131,0,0.019184,0.003837,968
0.44159,0.0098146,0,0.019276,0.0038385,969
0.44367,0.0098161,0,0.019368,0.00384,970
0.44575,0.0098177,0,0.01946,0.0038416,971
0.44784,0.0098193,0,0.019551,0.0038432,972
0.44992,0.009821,0,0.019643,0.0038449,973
0.45201,0.0098226,0,0.019735,0.0038465,974
0.45409,0.0098243,0,0.019827,0.0038482,975
0.45617,0.009826,0,0.019919,0.0038499,976
0.45826,0.0098278,0,0.02001,0.0038517,977
0.46034,0.0098295,0,0.020102,0.0038534,978
0.46243,0.0098313,0,0.020194,0.0038552,979
0.46451,0.0098332,0,0.020286,0.0038571,980
0.46659,0.009835,0,0.020378,0.0038589,981
0.46868,0.0098369,0,0.02047,0.0038608,982
0.47076,0.0098389,0,0.020562,0.0038628,983
0.47285,0.0098408,0,0.020654,0.0038647,984
0.47493,0.0098428,0,0.020746,0.0038667,985
0.47701,0.0098449,0,0.020838,0.0038688,986
0.4791,0.0098469,0,0.02093,0.0038708,987
0.48118,0.009849,0,0.021022,0.0038729,988
0.48327,0.0098512,0,0.021114,0.0038751,989
0.48535,0.0098534,0,0.021206,0.0038773,990
0.48743,0.0098556,0,0.021298,0.0038795,991
0.48952,0.0098578,0,0.02139,0.0038817,992
0.4916,0.0098601,0,0.021482,0.003884,993
0.49369,0.0098624,0,0.021574,0.0038863,994
0.49577,0.0098648,0,0.021666,0.0038887,995
0.49785,0.0098672,0,0.021758,0.0038911,996
0.49994,0.0098696,0,0.02185,0.0038935,997
0.50202,0.0098721,0,0.021943,0.003896,998
0.50411,0.0098746,0,0.022035,0.0038985,999
0.50619,0.0098771,0,0.022127,0.0039011,1000
0.50827,0.0098797,0,0.022219,0.0039036,1001
0.51036,0.0098824,0,0.022311,0.0039063,1002
0.51244,0.0098851,0,0.022403,0.003909,1003
0.51453,0.0098878,0,0.022495,0.0039117,1004
0.51661,0.0098906,0,0.022587,0.0039145,1005
0.51869,0.0098935,0,0.022679,0.0039174,1006
0.52078,0.0098965,0,0.022771,0.0039204,1007
0.52286,0.0098994,0,0.022863,0.0039234,1008
0.0021076,0.0080592,0,0.00011554,9.1044e-05,1009
0,0.0079681,0,0,0,1010
0.0042194,0.0081587,0,0.00023538,0.0001906,1011
0.0063351,0.0082615,0,0.000359,0.00029342,1012
0.0084527,0.0083633,0,0.00048454,0.00039516,1013
0.01057,0.0084616,0,0.00061007,0.00049343,1014
0.012686,0.0085555,0,0.00073421,0.00058736,1015
0.0148,0.008645,0,0.00085627,0.00067691,1016
0.016912,0.0087305,0,0.00097598,0.00076232,1017
0.019022,0.008812,0,0.0010933,0.00084392,1018
0.021129,0.0088902,0,0.0012083,0.00092203,1019
0.023234,0.0089651,0,0.0013212,0.00099696,1020
0.025336,0.0090371,0,0.001432,0.001069,1021
0.027437,0.0091064,0,0.001541,0.0011383,1022
0.029537,0.0091733,0,0.0016482,0.0012052,1023
0.031634,0.0092379,0,0.0017539,0.0012698,1024
0.033731,0.0093003,0,0.0018581,0.0013322,1025
0.035825,0.0093607,0,0.0019609,0.0013926,1026
0.037919,0.0094193,0,0.0020626,0.0014511,1027
0.040012,0.009476,0,0.0021631,0.0015079,1028
0.042103,0.0095311,0,0.0022625,0.001563,1029
0.044194,0.0095846,0,0.002361,0.0016165,1030
0.046283,0.0096366,0,0.0024585,0.0016685,1031
0.048372,0.0096872,0,0.0025552,0.001719,1032
0.05046,0.0097363,0,0.0026512,0.0017682,1033
0.052547,0.0097842,0,0.0027464,0.0018161,1034
0.054634,0.0098308,0,0.002841,0.0018627,1035
0.05672,0.0098762,0,0.0029349,0.001908,1036
0.058805,0.0099204,0,0.0030282,0.0019523,1037
0.06089,0.0099635,0,0.003121,0.0019954,1038
0.062974,0.010006,0,0.0032133,0.0020374,1039
0.065058,0.010047,0,0.0033051,0.0020784,1040
0.067141,0.010087,0,0.0033964,0.0021184,1041
0.069224,0.010126,0,0.0034873,0.0021574,1042
