"disp:0","disp:1","mesh_model_coordinates:0","mesh_model_coordinates:1","mesh_model_coordinates:2","stress_x:0","stress_x:1","stress_y:0","stress_y:1"
0.018254,-0.0066378,0.14153,0.23398,0,1.0026,0.011433,0.011433,0.00032613
0.018014,-0.0067027,0.13654,0.23393,0,1.003,0.011358,0.011358,0.0002988
0.01777,-0.0067684,0.13147,0.23388,0,1.0034,0.011297,0.011297,0.00026946
0.017526,-0.006834,0.1264,0.23384,0,1.0038,0.011253,0.011253,0.00023876
0.017282,-0.0068993,0.12132,0.23379,0,1.0042,0.011227,0.011227,0.0002071
0.017038,-0.0069645,0.11625,0.23374,0,1.0046,0.011219,0.011219,0.00017478
0.016793,-0.0070296,0.11118,0.2337,0,1.005,0.011229,0.011229,0.00014206
0.016549,-0.0070945,0.1061,0.23365,0,1.0054,0.011258,0.011258,0.00010909
0.016304,-0.0071592,0.10103,0.2336,0,1.0058,0.011307,0.011307,7.6032e-05
0.01606,-0.0072238,0.095962,0.23355,0,1.0061,0.011375,0.011375,4.3208e-05
0.015818,-0.0072874,0.090964,0.23351,0,1.0064,0.011458,0.011458,1.1535e-05
0.015591,-0.0073472,0.086247,0.23346,0,1.0066,0.011559,0.011559,-1.87e-05
0.01535,-0.0074105,0.081254,0.23341,0,1.0069,0.01168,0.01168,-4.8528e-05
0.015105,-0.0074747,0.076185,0.23337,0,1.007,0.011821,0.011821,-7.8106e-05
0.014861,-0.0075387,0.071127,0.23332,0,1.0072,0.011979,0.011979,-0.00010649
0.014625,-0.0076002,0.066256,0.23327,0,1.0073,0.01215,0.01215,-0.000133
0.014391,-0.0076614,0.061403,0.23322,0,1.0073,0.012334,0.012334,-0.00015753
0.014163,-0.0077208,0.056688,0.23318,0,1.0072,0.012532,0.012532,-0.00018013
0.013928,-0.0077821,0.051826,0.23313,0,1.0071,0.012745,0.012745,-0.00020103
0.013694,-0.0078432,0.046966,0.23308,0,1.007,0.012976,0.012976,-0.00022024
0.01345,-0.0079068,0.041912,0.23304,0,1.0067,0.013225,0.013225,-0.00023759
0.013205,-0.0079706,0.036839,0.23299,0,1.0064,0.01349,0.01349,-0.00025283
0.01296,-0.0080343,0.031766,0.23294,0,1.006,0.013766,0.013766,-0.00026541
0.012715,-0.008098,0.026693,0.2329,0,1.0055,0.014054,0.014054,-0.00027554
0.012471,-0.0081611,0.021617,0.23282,0,1.005,0.01436,0.01436,-0.00028593
0.025837,-0.0019124,0.22875,-0.0062755,0,1.0016,-0.0038219,-0.0038219,0.06801
0.025769,-0.0019702,0.22884,-0.0015702,0,1.0016,-0.0032463,-0.0032463,0.064509
0.025697,-0.002031,0.22893,0.0033072,0,1.0016,-0.0026176,-0.0026176,0.061127
0.025627,-0.002092,0.22902,0.0081435,0,1.0015,-0.0019809,-0.0019809,0.057778
0.025552,-0.0021571,0.22911,0.013234,0,1.0015,-0.0013346,-0.0013346,0.054453
0.025478,-0.0022227,0.2292,0.018303,0,1.0014,-0.00069656,-0.00069656,0.05124
0.025409,-0.0022852,0.22929,0.023087,0,1.0014,-7.5543e-05,-7.5543e-05,0.048194
0.025337,-0.0023509,0.22938,0.028066,0,1.0013,0.0005454,0.0005454,0.045216
0.025263,-0.0024191,0.22947,0.033169,0,1.0013,0.0011668,0.0011668,0.042292
0.025191,-0.0024867,0.22956,0.038185,0,1.0012,0.0017669,0.0017669,0.039527
0.025124,-0.0025505,0.22966,0.04288,0,1.0012,0.0023464,0.0023464,0.03692
0.025052,-0.0026196,0.22975,0.047916,0,1.0011,0.0029265,0.0029265,0.03436
0.02498,-0.0026904,0.22984,0.053031,0,1.0011,0.0035057,0.0035057,0.031846
0.024907,-0.0027618,0.22993,0.058149,0,1.001,0.0040727,0.0040727,0.029433
0.024835,-0.0028338,0.23002,0.063268,0,1.001,0.0046247,0.0046247,0.027132
0.024764,-0.0029063,0.23011,0.068386,0,1.0009,0.0051611,0.0051611,0.024943
0.024692,-0.0029793,0.2302,0.073504,0,1.0009,0.0056811,0.0056811,0.022865
0.024622,-0.0030526,0.23029,0.078609,0,1.0008,0.0061792,0.0061792,0.020916
0.024555,-0.0031235,0.23038,0.08352,0,1.0008,0.0066501,0.0066501,0.019116
0.024489,-0.0031934,0.23047,0.088337,0,1.0007,0.0070947,0.0070947,0.017455
0.024425,-0.0032619,0.23056,0.09304,0,1.0007,0.0075211,0.0075211,0.015897
0.02436,-0.0033335,0.23065,0.097922,0,1.0006,0.0079324,0.0079324,0.014426
0.024297,-0.0034021,0.23075,0.10259,0,1.0006,0.008323,0.008323,0.013058
0.024235,-0.0034711,0.23084,0.10726,0,1.0006,0.0087007,0.0087007,0.011768
0.024169,-0.0035451,0.23093,0.11225,0,1.0005,0.0090714,0.0090714,0.01053
0.024106,-0.0036174,0.23102,0.1171,0,1.0005,0.0094266,0.0094266,0.0093716
0.024042,-0.0036901,0.23111,0.12196,0,1.0004,0.0097614,0.0097614,0.0083114
0.023981,-0.0037602,0.2312,0.12665,0,1.0004,0.010078,0.010078,0.007339
0.023919,-0.0038329,0.23129,0.13148,0,1.0004,0.010383,0.010383,0.006435
0.023857,-0.0039059,0.23138,0.13633,0,1.0003,0.010672,0.010672,0.0056029
0.023797,-0.0039765,0.23147,0.141,0,1.0003,0.010948,0.010948,0.0048425
0.023734,-0.004052,0.23156,0.14599,0,1.0003,0.011212,0.011212,0.0041412
0.023673,-0.0041246,0.23165,0.15077,0,1.0002,0.011459,0.011459,0.0035123
0.023615,-0.0041955,0.23174,0.15544,0,1.0002,0.01169,0.01169,0.0029533
0.023554,-0.0042696,0.23184,0.16031,0,1.0002,0.011912,0.011912,0.0024468
0.023494,-0.0043435,0.23193,0.16516,0,1.0001,0.012123,0.012123,0.0019916
0.023432,-0.0044197,0.23202,0.17015,0,1.0001,0.01232,0.01232,0.0015921
0.023374,-0.0044922,0.23211,0.17489,0,1.0001,0.012504,0.012504,0.0012483
0.023312,-0.0045685,0.2322,0.17988,0,1.0001,0.012675,0.012675,0.00095516
0.023255,-0.0046404,0.23229,0.18458,0,1.0001,0.012829,0.012829,0.00071246
0.023198,-0.0047119,0.23238,0.18925,0,1,0.01297,0.01297,0.00051437
0.02314,-0.0047857,0.23247,0.19407,0,1,0.013101,0.013101,0.00035116
0.023078,-0.0048636,0.23256,0.19914,0,0.99998,0.01322,0.01322,0.00022163
0.023019,-0.0049391,0.23265,0.20406,0,0.99995,0.013322,0.013322,0.00012712
0.02296,-0.0050134,0.23274,0.20891,0,0.99992,0.013406,0.013406,6.4165e-05
0.0229,-0.0050899,0.23283,0.21389,0,0.99988,0.013471,0.013471,2.7346e-05
0.022844,-0.0051624,0.23292,0.21862,0,0.99984,0.013515,0.013515,1.8098e-05
0.022765,-0.005235,0.23241,0.22282,0,0.9998,0.013538,0.013538,3.4429e-05
0.022688,-0.0053057,0.2319,0.2269,0,0.99975,0.013541,0.013541,6.0735e-05
0.022608,-0.0053795,0.23138,0.23118,0,0.9997,0.013532,0.013532,0.00011269
0.022378,-0.0054448,0.22657,0.23112,0,0.99966,0.013515,0.013515,0.00020085
0.022144,-0.0055111,0.22169,0.23106,0,0.99966,0.013475,0.013475,0.0002918
0.021917,-0.0055754,0.21694,0.231,0,0.99967,0.013402,0.013402,0.00036828
0.021684,-0.0056414,0.21207,0.23094,0,0.9997,0.013303,0.013303,0.00043135
0.021453,-0.0057066,0.20724,0.23088,0,0.99976,0.013181,0.013181,0.00048146
0.021224,-0.0057711,0.20246,0.23082,0,0.99984,0.01304,0.01304,0.00051998
0.020986,-0.005838,0.19749,0.23077,0,0.99995,0.012884,0.012884,0.0005481
0.020755,-0.0059027,0.19267,0.23071,0,1.0001,0.01272,0.01272,0.00056646
0.020526,-0.0059668,0.18788,0.23065,0,1.0003,0.01255,0.01255,0.00057631
0.020288,-0.0060331,0.18292,0.23059,0,1.0005,0.012376,0.012376,0.00057868
0.020057,-0.0060973,0.17809,0.23053,0,1.0007,0.012203,0.012203,0.00057433
0.019827,-0.0061608,0.1733,0.23047,0,1.0009,0.012035,0.012035,0.00056367
0.019589,-0.0062266,0.16833,0.23041,0,1.0012,0.011869,0.011869,0.00054704
0.019349,-0.0062923,0.16334,0.23036,0,1.0015,0.01171,0.01171,0.00052529
0.019113,-0.006357,0.15842,0.2303,0,1.0018,0.011564,0.011564,0.00049987
0.01889,-0.0064177,0.15377,0.23024,0,1.0022,0.011432,0.011432,0.00047111
0.018654,-0.0064819,0.14886,0.23018,0,1.0026,0.011312,0.011312,0.00043858
0.018418,-0.0065459,0.14394,0.23012,0,1.0029,0.011206,0.011206,0.00040357
0.018195,-0.0066062,0.13929,0.23006,0,1.0033,0.011117,0.011117,0.00036663
0.017958,-0.0066697,0.13437,0.23,0,1.0037,0.011044,0.011044,0.00032675
0.017718,-0.0067341,0.12938,0.22995,0,1.0041,0.010989,0.010989,0.00028418
0.017478,-0.0067983,0.12439,0.22989,0,1.0045,0.010952,0.010952,0.00023985
0.017238,-0.0068624,0.1194,0.22983,0,1.0049,0.010937,0.010937,0.00019426
0.016997,-0.0069262,0.11441,0.22977,0,1.0053,0.010942,0.010942,0.00014775
0.016757,-0.00699,0.10941,0.22971,0,1.0057,0.010969,0.010969,0.00010063
0.016516,-0.0070536,0.10442,0.22965,0,1.0061,0.011018,0.011018,5.3144e-05
0.016275,-0.0071171,0.099427,0.22959,0,1.0064,0.011089,0.011089,5.5817e-06
0.016035,-0.0071804,0.094438,0.22954,0,1.0067,0.011182,0.011182,-4.1567e-05
0.015797,-0.0072427,0.089516,0.22948,0,1.007,0.011294,0.011294,-8.7204e-05
0.015573,-0.0073015,0.084866,0.22942,0,1.0073,0.011424,0.011424,-0.00013112
0.015336,-0.0073635,0.07995,0.22936,0,1.0075,0.011579,0.011579,-0.00017468
0.015095,-0.0074265,0.074962,0.2293,0,1.0077,0.011757,0.011757,-0.00021794
0.014854,-0.0074892,0.069983,0.22924,0,1.0078,0.011954,0.011954,-0.00025951
0.014622,-0.0075496,0.065184,0.22918,0,1.0079,0.012167,0.012167,-0.00029854
0.014391,-0.0076097,0.060403,0.22913,0,1.0079,0.012395,0.012395,-0.00033495
0.014167,-0.0076681,0.055755,0.22907,0,1.0079,0.012638,0.012638,-0.00036888
0.013935,-0.0077282,0.050964,0.22901,0,1.0078,0.0129,0.0129,-0.00040064
0.013704,-0.0077883,0.046176,0.22895,0,1.0076,0.013182,0.013182,-0.00043023
0.013464,-0.0078507,0.041202,0.22889,0,1.0074,0.013486,0.013486,-0.00045738
0.013223,-0.0079133,0.036209,0.22883,0,1.0071,0.013808,0.013808,-0.00048167
0.012982,-0.0079758,0.031216,0.22877,0,1.0067,0.014145,0.014145,-0.00050242
0.012741,-0.0080383,0.026224,0.22871,0,1.0063,0.014495,0.014495,-0.00052012
0.0125,-0.0081001,0.021226,0.22861,0,1.0058,0.014867,0.014867,-0.00053874
0.025641,-0.0019719,0.22461,-0.0061466,0,1.0022,-0.0069462,-0.0069462,0.066696
0.025574,-0.002029,0.22472,-0.0015045,0,1.0022,-0.0062935,-0.0062935,0.063379
0.025504,-0.002089,0.22483,0.0033027,0,1.0021,-0.0055822,-0.0055822,0.060176
0.025435,-0.0021491,0.22494,0.0080706,0,1.0021,-0.0048604,-0.0048604,0.057003
0.025363,-0.0022131,0.22504,0.013082,0,1.0021,-0.0041264,-0.0041264,0.05385
0.025291,-0.0022776,0.22515,0.018074,0,1.002,-0.0034001,-0.0034001,0.0508
0.025223,-0.002339,0.22526,0.022791,0,1.002,-0.0026912,-0.0026912,0.047902
0.025153,-0.0024037,0.22537,0.027696,0,1.0019,-0.0019812,-0.0019812,0.045066
0.025081,-0.0024705,0.22548,0.03272,0,1.0018,-0.0012691,-0.0012691,0.042278
0.02501,-0.0025369,0.22559,0.03766,0,1.0018,-0.00057946,-0.00057946,0.039636
0.024945,-0.0025996,0.2257,0.042293,0,1.0017,8.8242e-05,8.8242e-05,0.03714
0.024875,-0.0026673,0.2258,0.047251,0,1.0017,0.00075784,0.00075784,0.034686
0.024804,-0.0027367,0.22591,0.052287,0,1.0016,0.001428,0.001428,0.032272
0.024734,-0.0028067,0.22602,0.057325,0,1.0015,0.0020856,0.0020856,0.029951
0.024663,-0.0028772,0.22613,0.062364,0,1.0015,0.0027274,0.0027274,0.027733
0.024594,-0.0029482,0.22624,0.067402,0,1.0014,0.0033526,0.0033526,0.025617
0.024524,-0.0030197,0.22635,0.072441,0,1.0013,0.0039602,0.0039602,0.023604
0.024456,-0.0030914,0.22646,0.077467,0,1.0013,0.0045441,0.0045441,0.02171
0.02439,-0.0031608,0.22656,0.082306,0,1.0012,0.0050977,0.0050977,0.019955
0.024326,-0.0032293,0.22667,0.087056,0,1.0011,0.0056219,0.0056219,0.018329
0.024264,-0.0032965,0.22678,0.091695,0,1.0011,0.0061261,0.0061261,0.016801
0.0242,-0.0033666,0.22689,0.096507,0,1.001,0.0066137,0.0066137,0.015352
0.024139,-0.0034339,0.227,0.10111,0,1.001,0.0070782,0.0070782,0.014
0.024079,-0.0035015,0.22711,0.10572,0,1.0009,0.0075285,0.0075285,0.01272
0.024014,-0.0035739,0.22721,0.11063,0,1.0008,0.0079714,0.0079714,0.011488
0.023952,-0.0036447,0.22732,0.11542,0,1.0008,0.0083972,0.0083972,0.01033
0.02389,-0.0037159,0.22743,0.12021,0,1.0007,0.0087996,0.0087996,0.0092644
0.023831,-0.0037847,0.22754,0.12483,0,1.0007,0.0091814,0.0091814,0.0082816
0.02377,-0.0038559,0.22765,0.1296,0,1.0006,0.0095491,0.0095491,0.0073629
0.02371,-0.0039274,0.22776,0.13438,0,1.0006,0.0098998,0.0098998,0.0065118
0.023652,-0.0039966,0.22787,0.13899,0,1.0005,0.010234,0.010234,0.0057283
0.02359,-0.0040706,0.22797,0.1439,0,1.0005,0.010555,0.010555,0.005
0.023531,-0.0041417,0.22808,0.14862,0,1.0005,0.010857,0.010857,0.0043405
0.023474,-0.0042112,0.22819,0.15323,0,1.0004,0.011141,0.011141,0.0037477
0.023415,-0.0042839,0.2283,0.15803,0,1.0004,0.011412,0.011412,0.0032042
0.023356,-0.0043563,0.22841,0.1628,0,1.0003,0.011672,0.011672,0.0027086
0.023296,-0.0044309,0.22852,0.16772,0,1.0003,0.011916,0.011916,0.0022662
0.023239,-0.004502,0.22863,0.1724,0,1.0003,0.012144,0.012144,0.001877
0.02318,-0.0045768,0.22873,0.17731,0,1.0002,0.012356,0.012356,0.0015366
0.023124,-0.0046474,0.22884,0.18195,0,1.0002,0.01255,0.01255,0.0012457
0.023069,-0.0047175,0.22895,0.18655,0,1.0002,0.012727,0.012727,0.00099862
0.023012,-0.00479,0.22906,0.19131,0,1.0001,0.012894,0.012894,0.00078436
0.022952,-0.0048663,0.22917,0.1963,0,1.0001,0.013047,0.013047,0.00060219
0.022894,-0.0049404,0.22928,0.20115,0,1.0001,0.013182,0.013182,0.00045544
0.022838,-0.0050133,0.22938,0.20592,0,1,0.013297,0.013297,0.0003413
0.022779,-0.0050884,0.22949,0.21084,0,0.99996,0.013392,0.013392,0.00025488
0.022724,-0.0051596,0.2296,0.2155,0,0.99991,0.013462,0.013462,0.00020233
0.022643,-0.0052307,0.22899,0.21952,0,0.99986,0.013505,0.013505,0.00018462
0.022564,-0.0053,0.22837,0.22342,0,0.99981,0.013526,0.013526,0.00018163
0.022481,-0.0053723,0.22776,0.22751,0,0.99976,0.013524,0.013524,0.00021649
0.022255,-0.0054364,0.22302,0.22744,0,0.99976,0.013483,0.013483,0.00030821
0.022025,-0.0055015,0.21821,0.22737,0,0.99979,0.013407,0.013407,0.00041017
0.021801,-0.0055646,0.21354,0.2273,0,0.99985,0.013301,0.013301,0.00049471
0.021572,-0.0056292,0.20874,0.22723,0,0.99993,0.013171,0.013171,0.00056347
0.021344,-0.0056932,0.20399,0.22716,0,1,0.013021,0.013021,0.00061721
0.021118,-0.0057565,0.19927,0.22709,0,1.0002,0.012854,0.012854,0.00065736
0.020885,-0.005822,0.19439,0.22702,0,1.0003,0.012675,0.012675,0.00068529
0.020657,-0.0058855,0.18963,0.22695,0,1.0005,0.01249,0.01249,0.00070183
0.020431,-0.0059483,0.18492,0.22688,0,1.0007,0.012301,0.012301,0.00070817
0.020197,-0.0060132,0.18003,0.22681,0,1.0009,0.01211,0.01211,0.00070545
0.01997,-0.0060761,0.17528,0.22674,0,1.0012,0.011923,0.011923,0.00069463
0.019743,-0.0061383,0.17056,0.22667,0,1.0015,0.011742,0.011742,0.00067622
0.019509,-0.0062027,0.16566,0.2266,0,1.0018,0.011565,0.011565,0.0006506
0.019273,-0.0062671,0.16075,0.22653,0,1.0021,0.011398,0.011398,0.00061881
0.019041,-0.0063304,0.15591,0.22646,0,1.0025,0.011246,0.011246,0.00058257
0.018821,-0.00639,0.15133,0.22639,0,1.0028,0.01111,0.01111,0.00054232
0.018589,-0.0064529,0.14649,0.22632,0,1.0032,0.010989,0.010989,0.00049739
0.018356,-0.0065156,0.14165,0.22625,0,1.0036,0.010883,0.010883,0.00044925
0.018136,-0.0065747,0.13706,0.22618,0,1.004,0.010797,0.010797,0.00039866
0.017903,-0.006637,0.13223,0.22611,0,1.0044,0.01073,0.01073,0.00034435
0.017667,-0.0067,0.12732,0.22604,0,1.0048,0.010683,0.010683,0.00028663
0.017431,-0.0067629,0.1224,0.22597,0,1.0052,0.010657,0.010657,0.00022674
0.017194,-0.0068256,0.11749,0.2259,0,1.0056,0.010654,0.010654,0.00016526
0.016958,-0.0068882,0.11258,0.22583,0,1.006,0.010676,0.010676,0.00010261
0.016721,-0.0069507,0.10766,0.22576,0,1.0064,0.010721,0.010721,3.9156e-05
0.016484,-0.007013,0.10275,0.22569,0,1.0068,0.010791,0.010791,-2.474e-05
0.016247,-0.0070752,0.097836,0.22562,0,1.0071,0.010885,0.010885,-8.8697e-05
0.01601,-0.0071372,0.092927,0.22555,0,1.0074,0.011004,0.011004,-0.00015211
0.015777,-0.0071983,0.088082,0.22548,0,1.0077,0.011144,0.011144,-0.00021364
0.015555,-0.007256,0.083498,0.22541,0,1.0079,0.011304,0.011304,-0.00027309
0.015322,-0.0073169,0.078658,0.22534,0,1.0081,0.011491,0.011491,-0.00033219
0.015084,-0.0073786,0.073749,0.22527,0,1.0083,0.011705,0.011705,-0.00039094
0.014848,-0.0074402,0.068849,0.2252,0,1.0085,0.01194,0.01194,-0.0004475
0.014619,-0.0074994,0.064122,0.22513,0,1.0085,0.012193,0.012193,-0.00050083
0.014392,-0.0075584,0.059412,0.22506,0,1.0086,0.012461,0.012461,-0.00055084
0.01417,-0.0076158,0.054829,0.22499,0,1.0086,0.012747,0.012747,-0.00059776
0.013942,-0.0076748,0.05011,0.22492,0,1.0085,0.013054,0.013054,-0.00064201
0.013715,-0.0077338,0.045394,0.22485,0,1.0084,0.013384,0.013384,-0.00068356
0.013478,-0.007795,0.040498,0.22478,0,1.0082,0.013739,0.013739,-0.00072208
0.013241,-0.0078564,0.035585,0.22471,0,1.0079,0.014114,0.014114,-0.00075695
0.013003,-0.0079178,0.030672,0.22464,0,1.0076,0.014506,0.014506,-0.00078733
0.012766,-0.0079791,0.025758,0.22457,0,1.0072,0.014913,0.014913,-0.00081414
0.01253,-0.0080394,0.020839,0.22443,0,1.0067,0.015344,0.015344,-0.00084254
0.025446,-0.0020295,0.22051,-0.0060188,0,1.0029,-0.0099215,-0.0099215,0.065275
0.025381,-0.002086,0.22064,-0.0014394,0,1.0028,-0.0091978,-0.0091978,0.062133
0.025313,-0.0021451,0.22076,0.0032983,0,1.0028,-0.0084117,-0.0084117,0.059102
0.025245,-0.0022044,0.22089,0.0079982,0,1.0028,-0.0076129,-0.0076129,0.056098
0.025175,-0.0022674,0.22102,0.012932,0,1.0027,-0.0067998,-0.0067998,0.05311
0.025104,-0.0023308,0.22114,0.017846,0,1.0027,-0.0059935,-0.0059935,0.050217
0.025038,-0.0023913,0.22127,0.022498,0,1.0026,-0.0052051,-0.0052051,0.047463
0.02497,-0.0024548,0.22139,0.027329,0,1.0025,-0.0044143,-0.0044143,0.044765
0.0249,-0.0025205,0.22152,0.032275,0,1.0025,-0.0036202,-0.0036202,0.042111
0.024831,-0.0025857,0.22165,0.037139,0,1.0024,-0.0028492,-0.0028492,0.03959
0.024768,-0.0026473,0.22177,0.04171,0,1.0023,-0.0021012,-0.0021012,0.037203
0.024699,-0.0027137,0.2219,0.046593,0,1.0023,-0.0013502,-0.0013502,0.034855
0.02463,-0.0027818,0.22202,0.051549,0,1.0022,-0.00059732,-0.00059732,0.032542
0.024562,-0.0028504,0.22215,0.056509,0,1.0021,0.0001428,0.0001428,0.030314
0.024493,-0.0029194,0.22228,0.061468,0,1.002,0.00086661,0.00086661,0.02818
0.024425,-0.002989,0.2224,0.066428,0,1.0019,0.0015731,0.0015731,0.02614
0.024358,-0.003059,0.22253,0.071387,0,1.0018,0.0022612,0.0022612,0.024195
0.024291,-0.0031293,0.22265,0.076335,0,1.0018,0.0029239,0.0029239,0.022359
0.024227,-0.0031973,0.22278,0.081103,0,1.0017,0.0035538,0.0035538,0.020653
0.024164,-0.0032644,0.22291,0.085785,0,1.0016,0.0041519,0.0041519,0.019068
0.024104,-0.0033303,0.22303,0.090362,0,1.0015,0.0047283,0.0047283,0.017572
0.024042,-0.0033989,0.22316,0.095105,0,1.0015,0.0052869,0.0052869,0.016151
0.023982,-0.003465,0.22328,0.099651,0,1.0014,0.0058206,0.0058206,0.01482
0.023923,-0.0035312,0.22341,0.1042,0,1.0013,0.0063387,0.0063387,0.013557
0.023861,-0.0036022,0.22354,0.10903,0,1.0012,0.0068493,0.0068493,0.012336
0.0238,-0.0036715,0.22366,0.11375,0,1.0012,0.0073413,0.0073413,0.011184
0.02374,-0.0037413,0.22379,0.11848,0,1.0011,0.0078074,0.0078074,0.01012
0.023682,-0.0038087,0.22391,0.12304,0,1.001,0.0082508,0.0082508,0.009133
0.023623,-0.0038785,0.22404,0.12773,0,1.001,0.0086784,0.0086784,0.008206
0.023564,-0.0039486,0.22417,0.13244,0,1.0009,0.0090872,0.0090872,0.0073426
0.023508,-0.0040164,0.22429,0.13699,0,1.0008,0.0094775,0.0094775,0.0065428
0.023447,-0.0040888,0.22442,0.14183,0,1.0008,0.0098538,0.0098538,0.0057943
0.02339,-0.0041585,0.22454,0.14648,0,1.0007,0.010208,0.010208,0.0051111
0.023335,-0.0042268,0.22467,0.15103,0,1.0007,0.010542,0.010542,0.0044915
0.023277,-0.004298,0.2248,0.15576,0,1.0006,0.010862,0.010862,0.0039179
0.02322,-0.0043689,0.22492,0.16047,0,1.0006,0.011169,0.011169,0.0033892
0.023162,-0.004442,0.22505,0.16531,0,1.0005,0.011458,0.011458,0.0029109
0.023106,-0.0045118,0.22517,0.16992,0,1.0005,0.011729,0.011729,0.0024836
0.023048,-0.0045851,0.2253,0.17476,0,1.0004,0.011983,0.011983,0.0021029
0.022994,-0.0046543,0.22543,0.17934,0,1.0004,0.012215,0.012215,0.0017706
0.02294,-0.0047232,0.22555,0.18388,0,1.0003,0.012429,0.012429,0.0014811
0.022885,-0.0047943,0.22568,0.18857,0,1.0003,0.012631,0.012631,0.0012223
0.022827,-0.0048691,0.2258,0.19349,0,1.0002,0.012819,0.012819,0.00099406
0.022771,-0.0049417,0.22593,0.19827,0,1.0002,0.012988,0.012988,0.00080114
0.022716,-0.0050132,0.22606,0.20297,0,1.0001,0.013134,0.013134,0.00064128
0.022659,-0.0050869,0.22618,0.20781,0,1.0001,0.01326,0.01326,0.00050995
0.022606,-0.0051568,0.22631,0.21241,0,1,0.013357,0.013357,0.0004181
0.022522,-0.0052265,0.2256,0.21625,0,0.99996,0.013419,0.013419,0.00036996
0.02244,-0.0052943,0.22488,0.21997,0,0.9999,0.013458,0.013458,0.00034067
0.022356,-0.0053651,0.22417,0.22388,0,0.99986,0.013459,0.013459,0.00035841
0.022132,-0.0054281,0.2195,0.2238,0,0.99989,0.013395,0.013395,0.00044991
0.021906,-0.0054919,0.21477,0.22372,0,0.99997,0.013283,0.013283,0.00055828
0.021686,-0.0055538,0.21016,0.22364,0,1.0001,0.013146,0.013146,0.00064689
0.02146,-0.0056172,0.20544,0.22356,0,1.0002,0.012986,0.012986,0.00071772
0.021236,-0.0056799,0.20076,0.22347,0,1.0003,0.01281,0.01281,0.00077178
0.021014,-0.0057419,0.19611,0.22339,0,1.0005,0.012621,0.012621,0.0008105
0.020784,-0.0058061,0.1913,0.22331,0,1.0007,0.012421,0.012421,0.0008354
0.02056,-0.0058683,0.18662,0.22323,0,1.0009,0.012217,0.012217,0.00084744
0.020338,-0.0059298,0.18198,0.22315,0,1.0012,0.012013,0.012013,0.00084779
0.020107,-0.0059934,0.17717,0.22307,0,1.0015,0.011809,0.011809,0.00083763
0.019883,-0.006055,0.17249,0.22299,0,1.0017,0.01161,0.01161,0.00081818
0.019661,-0.006116,0.16784,0.22291,0,1.0021,0.01142,0.01142,0.00078999
0.01943,-0.006179,0.16302,0.22282,0,1.0024,0.011237,0.011237,0.00075337
0.019198,-0.0062421,0.15819,0.22274,0,1.0028,0.011066,0.011066,0.00070954
0.018969,-0.006304,0.15343,0.22266,0,1.0031,0.010911,0.010911,0.0006606
0.018753,-0.0063625,0.14891,0.22258,0,1.0035,0.010775,0.010775,0.00060703
0.018524,-0.006424,0.14415,0.2225,0,1.0039,0.010656,0.010656,0.00054785
0.018295,-0.0064854,0.13938,0.22242,0,1.0043,0.010554,0.010554,0.00048477
0.018078,-0.0065434,0.13486,0.22234,0,1.0047,0.010475,0.010475,0.00041881
0.017849,-0.0066044,0.1301,0.22226,0,1.0051,0.010416,0.010416,0.00034838
0.017617,-0.0066661,0.12527,0.22217,0,1.0055,0.010379,0.010379,0.00027382
0.017384,-0.0067277,0.12043,0.22209,0,1.0059,0.010366,0.010366,0.00019666
0.017151,-0.0067892,0.1156,0.22201,0,1.0063,0.010379,0.010379,0.00011761
0.016918,-0.0068505,0.11076,0.22193,0,1.0067,0.010417,0.010417,3.7154e-05
0.016685,-0.0069116,0.10593,0.22185,0,1.0071,0.010482,0.010482,-4.4253e-05
0.016452,-0.0069727,0.10109,0.22177,0,1.0075,0.010574,0.010574,-0.00012617
0.016219,-0.0070336,0.09626,0.22169,0,1.0078,0.010692,0.010692,-0.00020813
0.015986,-0.0070944,0.091429,0.2216,0,1.0081,0.010837,0.010837,-0.00028943
0.015756,-0.0071543,0.08666,0.22152,0,1.0084,0.011004,0.011004,-0.00036844
0.015538,-0.0072109,0.082141,0.22144,0,1.0086,0.011194,0.011194,-0.00044496
0.015308,-0.0072706,0.077377,0.22136,0,1.0089,0.011413,0.011413,-0.0005211
0.015074,-0.0073311,0.072547,0.22128,0,1.009,0.011661,0.011661,-0.00059682
0.014841,-0.0073914,0.067726,0.2212,0,1.0092,0.011932,0.011932,-0.00066986
0.014616,-0.0074496,0.063069,0.22112,0,1.0093,0.012222,0.012222,-0.00073893
0.014392,-0.0075075,0.058429,0.22104,0,1.0093,0.012529,0.012529,-0.00080395
0.014174,-0.0075638,0.053912,0.22095,0,1.0093,0.012855,0.012855,-0.00086524
0.013949,-0.0076218,0.049264,0.22087,0,1.0093,0.013204,0.013204,-0.0009233
0.013725,-0.0076796,0.044618,0.22079,0,1.0092,0.013579,0.013579,-0.00097812
0.013492,-0.0077397,0.039801,0.22071,0,1.009,0.01398,0.01398,-0.0010293
0.013258,-0.0077999,0.034966,0.22063,0,1.0088,0.014404,0.014404,-0.001076
0.013025,-0.0078601,0.030132,0.22055,0,1.0085,0.014846,0.014846,-0.0011172
0.012791,-0.0079203,0.025297,0.22047,0,1.0081,0.015305,0.015305,-0.0011544
